approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
0.03910952,0.78325766,1605.27,1834.24761796,0.0,200,36,1.4908098,0.010910283,73728,17268.500068426132,3465216,0.16939805
0.049415182,0.7726895,1356.68,1780.8383292699998,0.0,199,37,1.4859257,0.01170655,75776,17750.237019062042,3561472,0.21259592
0.039009117,0.7620278,1477.89,1830.4912723499997,0.0,200,38,1.4756435,0.011315417,77824,18230.960871219635,3657728,0.16512011
0.030439539,0.7917844,986.54,1477.2246923599998,0.0,200,39,1.4868438,0.008095718,79872,18711.838618278503,3753984,0.19851947
0.034539536,0.78769374,1232.6,1424.32979737,0.0,199,40,1.4929534,0.01186662,81920,19193.474794864655,3850240,0.17900634
0.04100292,0.790465,1435.46,1589.5578884,0.0,199,41,1.4975775,0.00909174,83968,19674.825929164886,3946496,0.15885621
0.03491371,0.7680534,1687.67,1621.94991311,0.0,199,42,1.4934222,0.011054393,86016,20157.163585424423,4042752,0.16839693
0.033424776,0.80570304,1224.02,1737.4198650000003,0.0,201,43,1.4837255,0.011940584,88064,20635.953923225403,4139008,0.24664964
0.037264954,0.7494909,1218.65,1564.4529643300002,0.0,200,44,1.4942018,0.007984195,90112,21116.71707391739,4235264,0.10494858
0.057520323,0.77346087,1620.36,1681.3176468000001,0.0,201,45,1.498316,0.016367322,92160,21595.061203718185,4331520,0.21425131
0.045684632,0.7628849,1385.47,1832.1531855000003,0.0,199,46,1.4926012,0.010166493,94208,22077.166969537735,4427776,0.15019484
0.027279498,0.8044252,1567.42,1817.72750106,0.0,198,47,1.4801608,0.01023235,96256,22561.29394054413,4524032,0.22103152
0.02824396,0.7933298,1289.6,1676.1481142300004,0.0,199,48,1.4961946,0.007060589,98304,23043.007715702057,4620288,0.16096108
0.07542117,0.81865025,1496.25,1726.4253820000001,0.0,200,49,1.4909381,0.013122537,100352,23523.719704389572,4716544,0.15506412
0.035154566,0.790465,1711.26,2058.79951371,0.0,200,50,1.4724157,0.0101479525,102400,24004.906063318253,4812800,0.20490955
0.027929325,0.79115325,1584.75,1911.6749953399997,0.0,201,51,1.4742026,0.008087831,104448,24483.66406393051,4909056,0.17547494
0.030154416,0.8053654,1436.73,1733.2999033899998,0.0,200,52,1.4737208,0.010514841,106496,24963.7413918972,5005312,0.14453544
0.029414076,0.8277276,1232.61,1460.3088112599999,0.0,200,53,1.4893063,0.007847277,108544,25444.304126501083,5101568,0.15456766
0.074967325,0.8135701,1423.95,1691.6549941299997,0.0,200,54,1.4842327,0.015387242,110592,25924.344793081284,5197824,0.20285971
0.02245528,0.8116637,1189.49,1523.3248525699998,0.0,200,55,1.4832006,0.0070823007,112640,26404.858011960983,5294080,0.13845353
0.036758795,0.78155905,1687.53,1947.4458763,0.0,200,56,1.465363,0.010060306,114688,26885.542017936707,5390336,0.24064682
0.023246864,0.79192203,1414.78,1924.3599753200003,0.0,200,57,1.4866532,0.0058437213,116736,27365.709067821503,5486592,0.16682306
0.061275482,0.7771905,1500.05,1648.5507826599999,0.0,199,58,1.4773263,0.013221895,118784,27848.520114183426,5582848,0.18416388
0.024233853,0.7573034,1258.49,1611.1007851200002,0.0,201,59,1.4708682,0.0073702456,120832,28327.3680934906,5679104,0.13017337
0.02148058,0.7849511,1143.92,1456.8160898400001,0.0,199,60,1.4801846,0.007968009,122880,28809.821032762527,5775360,0.16354021
0.035223383,0.7821071,1196.61,1634.43840746,0.0,200,61,1.4724578,0.009626301,124928,29290.596077680588,5871616,0.22185022
0.034448467,0.7355931,1094.88,1437.82478412,0.0,200,62,1.4603982,0.0073588905,126976,29770.92440390587,5967872,0.20974046
0.017849637,0.76049805,1606.4,1746.7870189300002,0.0,200,63,1.4631301,0.0062979595,129024,30250.642702817917,6064128,0.15877166
0.02705116,0.7588306,1179.23,1556.4089037100002,0.0,200,64,1.4631652,0.006438879,131072,30730.250154972076,6160384,0.14723116
0.047383796,0.7915351,1263.57,1815.9466258299997,0.0,200,65,1.4593316,0.010154139,133120,31209.47848176956,6256640,0.25507253
0.029920405,0.781785,1486.6,1813.6265971199996,0.0,200,66,1.4629022,0.0063907667,135168,31690.238362550735,6352896,0.14868356
0.038518265,0.7885742,1546.36,1801.9815942999996,0.0,200,67,1.4592899,0.008860047,137216,32169.256984233856,6449152,0.18823788
0.01906233,0.79560757,1427.33,1808.66545495,0.0,200,68,1.4589115,0.0059786756,139264,32650.08355665207,6545408,0.16080655
0.016511692,0.7968724,1985.12,2133.02198988,0.0,199,69,1.4623278,0.006616698,141312,33132.35998558998,6641664,0.19143154
0.023962602,0.7889716,2018.25,2191.5169067900006,0.0,201,70,1.4643915,0.007180787,143360,33611.19826555252,6737920,0.15614173
0.019701896,0.79476345,1268.43,1665.0751086699997,0.0,200,71,1.4667263,0.006629956,145408,34091.39715743065,6834176,0.20731954
0.020389248,0.8070198,1300.48,1578.59804472,0.0,201,72,1.4643406,0.007129472,147456,34568.16185569763,6930432,0.19342996
0.019915024,0.80173963,1273.55,1501.6017362999994,0.0,200,73,1.4611154,0.0063558714,149504,35048.026948451996,7026688,0.14913672
0.042085588,0.8168452,1451.35,1601.98059921,0.0,200,74,1.4552263,0.009588805,151552,35526.97415828705,7122944,0.18317474
0.01936319,0.8074224,1236.42,1335.7760521500002,0.0,200,75,1.4563485,0.006352865,153600,36006.720653533936,7219200,0.10936737
0.028839324,0.7803929,1502.91,1607.8235834299996,0.0,200,76,1.4542114,0.00890922,155648,36487.18471455574,7315456,0.1633215
0.026482942,0.8124273,1533.01,1710.7318651599996,0.0,200,77,1.4617962,0.006958364,157696,36966.53229689598,7411712,0.15028495
0.07378172,0.824359,1634.07,1825.26644646,0.0,201,78,1.4611266,0.009157137,159744,37445.30908918381,7507968,0.21193549
0.031793293,0.8143155,1635.57,1999.7973195499999,0.0,201,79,1.4603894,0.009743809,161792,37923.90117144585,7604224,0.17044619
0.01798538,0.82692766,1172.34,1407.34436705,0.0,201,80,1.4620035,0.0067532267,163840,38402.63501095772,7700480,0.20550895
0.034898117,0.823985,1518.18,1847.2763211800002,0.0,201,81,1.4630513,0.0114487335,165888,38881.50887989998,7796736,0.22083883
0.024742931,0.7799436,1150.44,1652.37767751,0.0,200,82,1.4606063,0.0078474665,167936,39361.494627952576,7892992,0.17385647
0.020691723,0.77635163,1432.34,1633.3846259700003,0.0,200,83,1.4592263,0.007136846,169984,39841.74913287163,7989248,0.20689875
0.024192495,0.78563154,1132.92,1490.26996373,0.0,200,84,1.4653895,0.0061486764,172032,40322.8012573719,8085504,0.16614161
0.05418317,0.79044163,1167.85,1397.0426851,0.0,200,85,1.4620904,0.008548201,174080,40803.55866599083,8181760,0.20217381
0.018724063,0.74737936,1303.87,1587.91268951,0.0,200,86,1.4598734,0.006283693,176128,41283.42489314079,8278016,0.16620724
0.019821716,0.7957919,1450.23,1673.9539179100002,0.0,200,87,1.4616389,0.0059159133,178176,41764.186339855194,8374272,0.19997074
0.030632,0.77839303,1455.81,1670.1170484,0.0,200,88,1.4588321,0.006845698,180224,42244.21654033661,8470528,0.13706037
0.01878902,0.79381025,1537.03,1737.2425014700002,0.0,200,89,1.4566225,0.00597563,182272,42724.44359755516,8566784,0.18881333
0.025984745,0.79642826,1608.61,1737.0446916300002,0.0,200,90,1.4528662,0.0067443536,184320,43204.012316942215,8663040,0.1883553
0.01494781,0.7971451,1300.26,1397.3088651500002,0.0,200,91,1.4554305,0.00575895,186368,43684.48355770111,8759296,0.16039911
0.022936454,0.81257015,1866.22,1954.37191895,0.0,200,92,1.4548519,0.006845019,188416,44163.66601729393,8855552,0.19043338
0.018109165,0.7753049,1528.67,1780.10383634,0.0,200,93,1.4564815,0.004683144,190464,44643.44032239914,8951808,0.19080332
0.022829523,0.82453305,1380.95,1762.3958552600002,0.0,200,94,1.4681723,0.008069836,192512,45123.26421928406,9048064,0.20434394
0.046899013,0.8369582,1356.49,1521.5407774500002,0.0,200,95,1.4617766,0.0095691765,194560,45602.830479860306,9144320,0.12573048
0.016134985,0.8249122,1370.15,1609.9659756700003,0.0,201,96,1.4614787,0.0063201664,196608,46081.637736320496,9240576,0.15664366
0.02860866,0.8214942,1419.04,1660.41580402,0.0,200,97,1.4580101,0.0064893123,198656,46561.8966357708,9336832,0.1776532
0.018406903,0.8282081,1558.98,1817.4271163199999,0.0,200,98,1.4622048,0.006924989,200704,47041.34632754326,9433088,0.21590053
0.02315898,0.83583623,1284.79,1639.3951676599995,0.0,200,99,1.4616629,0.0075275474,202752,47522.03474354744,9529344,0.1511786
0.027856244,0.8293976,1425.41,1789.42747543,0.0,200,100,1.4563082,0.007872381,204800,48001.4932243824,9625600,0.22474585
0.021989956,0.8221929,1488.84,1689.18870093,0.0,200,101,1.4525138,0.0058518862,206848,48482.102237701416,9721856,0.18387768
0.02122706,0.8064302,989.42,1396.1634907400003,0.0,200,102,1.4575636,0.0063241944,208896,48962.31123709679,9818112,0.1647442
0.02706722,0.830195,1443.84,1721.436876,0.0,200,103,1.460993,0.0066244253,210944,49442.49925136566,9914368,0.18647929
0.042636827,0.8282315,1522.08,1825.7544792499993,0.0,200,104,1.4544287,0.0068517015,212992,49921.50524544716,10010624,0.1897429
0.021086635,0.83598167,1316.69,1567.1958276800003,0.0,201,105,1.4507226,0.0064999214,215040,50398.31827998161,10106880,0.20683663
0.015396315,0.7959036,1167.99,1486.40317784,0.0,201,106,1.4523693,0.0053077554,217088,50875.55104994774,10203136,0.17412852
0.01469299,0.84672123,1632.89,1721.21628825,0.0,200,107,1.4572144,0.0059773647,219136,51356.395216703415,10299392,0.18475537
0.019737856,0.838462,1676.02,1859.3229427299998,0.0,200,108,1.4629347,0.0066863117,221184,51836.0171251297,10395648,0.17882758
0.03314593,0.80746657,1398.33,1683.20872284,0.0,200,109,1.4502486,0.008462123,223232,52315.63566708565,10491904,0.2124752
0.014020833,0.8255901,1122.09,1668.41364585,0.0,200,110,1.4664078,0.0041932324,225280,52796.86603832245,10588160,0.19090651
0.042014822,0.8303067,1554.71,1966.0176099899995,0.0,200,111,1.4576123,0.0103934,227328,53277.23564743996,10684416,0.2388184
0.022452397,0.8348129,1061.46,1438.9279242999996,0.0,200,112,1.4572595,0.0068436055,229376,53756.160440444946,10780672,0.1553171
0.025272308,0.83062613,1298.92,1601.86119062,0.0,200,113,1.4574902,0.00792671,231424,54235.716933488846,10876928,0.20005402
0.018612092,0.8202216,1352.06,1675.68920628,0.0,201,114,1.4630027,0.0052834833,233472,54714.229306697845,10973184,0.15402469
0.05152924,0.83813995,1175.71,1475.7892521200001,0.0,201,115,1.4584675,0.012059208,235520,55191.61321759224,11069440,0.14200501
0.018957172,0.7942362,1479.33,1448.5875589400002,0.0,201,116,1.4571595,0.005541768,237568,55669.231992959976,11165696,0.16168402
0.024053019,0.7957504,1267.75,1591.24695531,0.0,202,117,1.4580077,0.0070012943,239616,56145.73726272583,11261952,0.1557385
0.028396228,0.7513895,1251.01,1652.5487899099994,0.0,200,118,1.4500731,0.007169114,241664,56625.26298165321,11358208,0.25006342
0.016062802,0.8198476,1087.12,1516.8595716200005,0.0,200,119,1.4566537,0.004707177,243712,57105.68078708649,11454464,0.11207275
0.024166256,0.81706595,1624.47,1713.8450867199997,0.0,201,120,1.4566306,0.007303815,245760,57583.848586797714,11550720,0.17646906
0.016334025,0.8054433,1619.68,1739.66082918,0.0,200,121,1.4565511,0.0048759277,247808,58064.00139284134,11646976,0.13020548
0.019690247,0.7676067,1637.23,1725.7639330599998,0.0,200,122,1.454951,0.005094933,249856,58543.63401031494,11743232,0.13926446
0.017287,0.77895665,1705.55,1826.08042591,0.0,200,123,1.4533145,0.005650631,251904,59023.11013674736,11839488,0.19722371
0.01566762,0.8038252,1273.01,1653.52762108,0.0,200,124,1.4542891,0.004395556,253952,59503.261732816696,11935744,0.1537381
0.030922975,0.80851585,1664.4,1676.9400558199998,0.0,201,125,1.4731767,0.005239588,256000,59981.72989940643,12032000,0.13804168
0.13267016,0.8414047,1295.05,1632.8484312599996,0.0,201,126,1.4717824,0.02391022,258048,60459.41623902321,12128256,0.2144511
0.047250777,0.8332623,1413.4,1597.8670678800001,0.0,201,127,1.4608997,0.013291761,260096,60936.94305038452,12224512,0.16561891
0.032091003,0.8177153,1410.66,1778.2560811099997,0.0,201,128,1.4588273,0.008450991,262144,61414.501960515976,12320768,0.16563316
0.04389372,0.7712454,1217.21,1305.26947153,0.0,200,129,1.4519776,0.010157438,264192,61895.15289902687,12417024,0.14553683
0.035938386,0.7831694,1308.48,1489.46568754,0.0,200,130,1.4585189,0.007836837,266240,62376.17250370979,12513280,0.15643068
0.037084702,0.7603188,1354.59,1643.43215845,0.0,200,131,1.463967,0.008569623,268288,62856.76989150047,12609536,0.19840233
0.058732983,0.830195,1557.82,1763.95740051,0.0,201,132,1.461548,0.01248689,270336,63335.09716796875,12705792,0.15662418
0.027319508,0.82292014,1325.53,1568.8421318199998,0.0,200,133,1.4612077,0.006770301,272384,63815.54773712158,12802048,0.15025061
0.041404955,0.84847176,1427.75,1485.7193453600003,0.0,200,134,1.4614019,0.008634808,274432,64296.77885246277,12898304,0.13702764
0.03208288,0.8326442,1141.33,1404.89153682,0.0,200,135,1.457121,0.009955944,276480,64776.44358611107,12994560,0.15875678
0.019583935,0.7990567,1468.34,1584.9671190299998,0.0,200,136,1.4540559,0.00468458,278528,65257.041281461716,13090816,0.14703572
0.028549884,0.8361349,1774.83,1860.19635377,0.0,200,137,1.4561062,0.0060279933,280576,65737.45282196999,13187072,0.16479364
0.021765886,0.8221747,1544.47,1660.8337521600001,0.0,200,138,1.4513053,0.009506982,282624,66217.60393738747,13283328,0.18331984
0.016804956,0.7749647,1459.54,1520.3234297899999,0.0,200,139,1.4526317,0.0041272123,284672,66697.45987820625,13379584,0.08303791
0.02947094,0.76567954,1565.13,1656.6009973299997,0.0,200,140,1.4506472,0.0072616194,286720,67177.91450166702,13475840,0.19968662
0.014194591,0.79298955,1196.49,1348.8645206100002,0.0,200,141,1.4490609,0.005721364,288768,67657.9650118351,13572096,0.15044898
0.024820354,0.7736972,1546.29,1547.86661126,0.0,200,142,1.4461142,0.007692566,290816,68138.22228312492,13668352,0.13217358
0.014951968,0.79521275,1410.48,1485.7442003600001,0.0,200,143,1.4488006,0.005223988,292864,68618.16120624542,13764608,0.16279955
0.017303752,0.79900473,1217.65,1306.66049799,0.0,200,144,1.4578414,0.0045419876,294912,69098.09544730186,13860864,0.12432188
0.05304918,0.8073107,1629.29,1648.0645874600004,0.0,200,145,1.463176,0.011547471,296960,69577.17217373848,13957120,0.14319095
0.036527265,0.78692496,1390.12,1678.1697304000004,0.0,200,146,1.450481,0.008884192,299008,70058.07824397087,14053376,0.19817239
0.014838013,0.80066955,1395.99,1523.20116835,0.0,200,147,1.4454942,0.0056952434,301056,70537.67974185944,14149632,0.11747265
0.018482238,0.8078743,1429.84,1399.4269270999998,0.0,201,148,1.445883,0.0061194543,303104,71014.7512421608,14245888,0.12825114
0.021746868,0.8091781,1621.94,1760.0096916599996,0.0,202,149,1.4477324,0.006316804,305152,71490.96875596046,14342144,0.18535747
0.025035689,0.789343,1338.13,1529.9242491300001,0.0,200,150,1.445373,0.007893752,307200,71971.27099990845,14438400,0.11002179
0.02467225,0.7779619,1728.44,1747.06404204,0.0,200,151,1.4456419,0.0067262803,309248,72452.07264733315,14534656,0.17181712
0.036067046,0.8249278,1656.6,1726.00253231,0.0,201,152,1.4524708,0.009906439,311296,72928.6112101078,14630912,0.10363451
0.035351273,0.8041265,1843.24,1674.24866745,0.0,201,153,1.4479784,0.0062408303,313344,73405.41564679146,14727168,0.15955181
0.037981458,0.80324346,2004.82,1779.8302159300001,0.0,202,154,1.4498391,0.010713462,315392,73881.57997059822,14823424,0.12995014
0.033713758,0.7839589,1421.91,1383.2471974,0.0,200,155,1.44516,0.009378988,317440,74361.48780941963,14919680,0.121182665
0.025952058,0.8203956,1174.87,1546.9875340999995,0.0,200,156,1.4489728,0.008615431,319488,74840.8923690319,15015936,0.21201259
0.026441207,0.7792683,1264.92,1358.7547554900002,0.0,200,157,1.4467281,0.008532531,321536,75320.80396986008,15112192,0.10469944
0.019969128,0.82779515,1633.69,1661.87811721,0.0,200,158,1.4502151,0.005043429,323584,75800.02869057655,15208448,0.13496575
0.031404052,0.8313949,1553.56,1658.48423393,0.0,200,159,1.4513245,0.011003248,325632,76279.00098705292,15304704,0.14374748
0.026635943,0.7821435,1619.05,1539.6053226099998,0.0,202,160,1.4482657,0.0073472722,327680,76755.29351472855,15400960,0.12300379
0.02546654,0.80748475,1513.16,1624.40221723,0.0,200,161,1.4541748,0.0061817137,329728,77234.96373915672,15497216,0.13304448
0.031054169,0.815118,1789.38,1697.5261285100005,0.0,200,162,1.449698,0.009462423,331776,77714.70398283005,15593472,0.15290017
0.02177167,0.8088197,1424.63,1753.49069107,0.0,200,163,1.4499978,0.0058560744,333824,78193.89406180382,15689728,0.15426932
0.031691525,0.7543919,1423.71,1546.9765614399998,0.0,200,164,1.4430348,0.0100816535,335872,78674.23302769661,15785984,0.17037341
0.019402476,0.80029035,1385.93,1583.8245838999999,0.0,200,165,1.4459282,0.005704745,337920,79154.13564920425,15882240,0.20306084
0.030392071,0.8377374,1503.83,1466.9411636300003,0.0,200,166,1.4481404,0.0098628765,339968,79633.65162467957,15978496,0.10344407
0.022118773,0.7978879,1916.77,1777.2180926499998,0.0,200,167,1.4472234,0.0072645987,342016,80113.4959871769,16074752,0.17119782
0.021405738,0.78618217,1244.16,1388.05518257,0.0,202,168,1.4517854,0.007302665,344064,80588.93423843384,16171008,0.15967484
0.032846168,0.8128013,1140.93,1331.63959753,0.0,200,169,1.4524509,0.00830911,346112,81068.69329023361,16267264,0.1479566
0.01992398,0.7286065,1254.53,1520.5001963999996,0.0,199,170,1.4505341,0.007017038,348160,81551.0019068718,16363520,0.17277974
0.024453443,0.7342633,1154.78,1280.06750544,0.0,199,171,1.4510216,0.008525158,350208,82034.49452900887,16459776,0.13526693
0.019121155,0.7673184,1124.84,1468.8704076000001,0.0,200,172,1.4514645,0.0058201994,352256,82513.92974662781,16556032,0.1685217
0.028557215,0.7789203,1309.18,1433.56369959,0.0,200,173,1.4542227,0.010259334,354304,82994.22048687935,16652288,0.16635503
0.015351993,0.84673685,1137.13,1474.3768944800001,0.0,200,174,1.4606731,0.005192274,356352,83474.71796393394,16748544,0.15427035
0.043325257,0.8012617,1289.11,1515.6020540000004,0.0,201,175,1.4542538,0.010739702,358400,83951.26745080948,16844800,0.17352818
0.020056495,0.784629,1236.43,1427.26277665,0.0,200,176,1.4529732,0.005647025,360448,84433.21105861664,16941056,0.13682011
0.03351953,0.77308947,1272.81,1427.3218429600001,0.0,200,177,1.4543048,0.0064982777,362496,84913.48462700844,17037312,0.18377239
0.04326971,0.7802319,1295.8,1344.5333959900004,0.0,200,178,1.444847,0.007959448,364544,85393.03637003899,17133568,0.17252018
0.022106964,0.76218367,1285.3,1481.3709208400003,0.0,200,179,1.4476125,0.005386167,366592,85872.68484449387,17229824,0.17345855
0.030328093,0.7832603,1630.87,1731.56909127,0.0,200,180,1.4521372,0.009573654,368640,86353.89130353928,17326080,0.12014597
0.019121127,0.7676041,1696.65,1672.6404750200004,0.0,200,181,1.4624225,0.005657361,370688,86834.34107136726,17422336,0.13072324
0.10506024,0.81446093,1509.42,1496.43697178,0.0,200,182,1.4562854,0.015238302,372736,87314.00921320915,17518592,0.16541044
0.01987667,0.7781281,1418.17,1596.09048325,0.0,200,183,1.4477547,0.004159009,374784,87793.98015236855,17614848,0.13538583
0.023728516,0.72939867,1868.07,1820.5847676300002,0.0,200,184,1.4488167,0.0056673763,376832,88273.58600974083,17711104,0.14992204
0.03647703,0.77914625,1805.86,1771.19589833,0.0,200,185,1.4518698,0.009336278,378880,88754.09342169762,17807360,0.12387822
0.022780776,0.76282,1681.58,1683.1617011499995,0.0,200,186,1.4454297,0.006794104,380928,89233.680164814,17903616,0.14340003
0.02611391,0.80925083,1797.14,1885.17848285,0.0,200,187,1.4456167,0.007142034,382976,89714.20308184624,17999872,0.1555209
0.017872276,0.7723674,1158.35,1322.80382449,0.0,200,188,1.4473423,0.004955139,385024,90195.0361995697,18096128,0.15174349
0.024015365,0.7871795,1493.12,1433.6828620400001,0.0,198,189,1.443753,0.0057450407,387072,90678.90243935585,18192384,0.13830265
0.014022416,0.8406619,1522.83,1680.1120987900001,0.0,198,190,1.4444392,0.0055892873,389120,91163.25841927528,18288640,0.15948527
0.0188996,0.84335005,1438.22,1478.5608944800001,0.0,200,191,1.447743,0.0076086167,391168,91643.9442486763,18384896,0.15283771
0.020992095,0.84155536,1349.89,1527.5275711700003,0.0,200,192,1.4511307,0.005697854,393216,92124.22061657906,18481152,0.14996225
0.0292381,0.8364258,1659.36,1700.9471449600003,0.0,200,193,1.4528749,0.0064434395,395264,92604.73904895782,18577408,0.17200032
0.029065333,0.83928794,1735.86,1838.07079195,0.0,200,194,1.4542941,0.008021527,397312,93085.9352953434,18673664,0.1207881
0.028313352,0.8415008,1373.57,1491.6244457000003,0.0,200,195,1.4500731,0.008729321,399360,93566.08304452896,18769920,0.15851833
0.014289494,0.8280731,1428.63,1732.1262081800003,0.0,200,196,1.4476528,0.0055644466,401408,94046.14029741287,18866176,0.1608238
0.016301582,0.83691406,1511.16,1606.8788062299998,0.0,199,197,1.4502367,0.005846664,403456,94527.46844649315,18962432,0.14597687
0.025807176,0.7884418,1377.64,1661.86806533,0.0,199,198,1.4461493,0.006476507,405504,95009.06357765198,19058688,0.19294877
0.010691965,0.8505262,1239.51,1408.8899699900003,0.0,199,199,1.4548265,0.004562644,407552,95491.44975423813,19154944,0.1612143
0.060211334,0.80104357,1432.38,1354.1616209700003,0.0,199,200,1.4437306,0.008827663,409600,95973.94597101212,19251200,0.10886519
0.01854403,0.780863,1586.69,1746.0673174800002,0.0,200,201,1.4456797,0.0044987053,411648,96455.95329022408,19347456,0.16264196
0.037714247,0.7372865,1783.91,1800.5315188,0.0,200,202,1.443835,0.0077566034,413696,96935.74251055717,19443712,0.12660474
0.023222376,0.7896625,1885.09,1822.3685958600001,0.0,200,203,1.452254,0.005382618,415744,97414.97193336487,19539968,0.13191922
0.028348003,0.7997969,1403.48,1582.18074395,0.0,200,204,1.4495609,0.008090664,417792,97895.3832578659,19636224,0.20673029
0.017596709,0.780702,1338.21,1727.6392140399998,0.0,202,205,1.4516832,0.005558503,419840,98371.87586045265,19732480,0.13677354
0.026337035,0.7497922,1422.67,1720.9118612199998,0.0,201,206,1.449095,0.0064273044,421888,98848.98956608772,19828736,0.19056414
0.029357197,0.7595682,1285.32,1434.4353957500002,0.0,201,207,1.4471364,0.009873139,423936,99326.31059646606,19924992,0.13855949
0.026106209,0.79649323,1325.17,1407.1050260000002,0.0,200,208,1.4514087,0.007746868,425984,99805.43534517288,20021248,0.1473271
