approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
0.10747441,0.7476573,916.57,1473.3021508,0.7541894018650055,178,449,1.5895094,-0.008618636,919552,249561.3186969757,43218944,0.43705943
0.07681503,0.75417376,768.66,1471.1048443599998,0.9526487924158573,178,450,1.5366508,-0.009558916,921600,250099.9256157875,43315200,0.10268184
0.089440376,0.7297078,764.64,1534.3859658800002,0.9395482130348682,177,451,1.5531427,-0.008546634,923648,250644.0396296978,43411456,0.12193687
0.09358435,0.71775264,837.06,1603.4668017299998,0.8216836154460907,173,452,1.55245,-0.009422502,925696,251199.62347602844,43507712,0.48580667
0.06647106,0.6857261,696.19,1489.09561601,0.9542786106467247,182,453,1.5590473,-0.008506414,927744,251727.51428604126,43603968,0.0918642
0.07659482,0.74410945,800.86,1435.4435935,0.9545177780091763,176,454,1.5503751,-0.010008499,929792,252272.5086350441,43700224,0.09971171
0.107080124,0.7230744,752.83,1487.69702493,0.9496684372425079,171,455,1.5403489,-0.0095665045,931840,252832.49372148514,43796480,0.09001311
0.08497446,0.71756303,854.89,1604.41459657,0.9483030885457993,173,456,1.5264891,-0.008506631,933888,253387.36146831512,43892736,0.108252965
0.10129393,0.7657938,832.18,1501.0406451000003,0.9402203969657421,172,457,1.5622481,-0.008248019,935936,253946.1107802391,43988992,0.10336382
0.07563554,0.74261606,843.37,1483.3371529100002,0.943830594420433,171,458,1.5419539,-0.008638529,937984,254506.148324728,44085248,0.09006891
0.06413539,0.75147265,840.94,1559.6628053899994,0.9446582309901714,172,459,1.5244164,-0.008356576,940032,255064.03116440773,44181504,0.10505517
0.47269785,0.73232317,831.98,1473.96150872,0.9489430002868176,172,460,1.5463161,-0.007876133,942080,255620.98874783516,44277760,0.08196379
0.21232952,0.7280741,940.39,1405.36285137,0.9225423485040665,172,461,1.5613362,-0.005913593,944128,256178.77361941338,44374016,0.10930442
0.081509516,0.7282325,780.41,1456.69443886,0.9466649070382118,173,462,1.5537564,-0.009586501,946176,256734.59249973297,44470272,0.10380554
0.08533034,0.77008444,929.65,1581.83021014,0.9568674676120281,172,463,1.5515931,-0.010625675,948224,257293.18136000633,44566528,0.08251531
0.057158485,0.7414291,685.52,1526.8155176500002,0.8030321002006531,173,464,1.5593573,-0.01011979,950272,257849.3524324894,44662784,0.4705514
0.06051825,0.73698,769.14,1591.67637263,0.9533880278468132,172,465,1.5573179,-0.010469454,952320,258406.10421156883,44759040,0.11006627
0.113332026,0.67082053,859.58,1705.8405343599998,0.9498638175427914,173,466,1.5558678,-0.004550084,954368,258960.94381809235,44855296,0.12270286
0.0558051,0.7375722,897.84,1515.3209511199998,0.9457646198570728,172,467,1.569334,-0.007764276,956416,259519.751527071,44951552,0.1073666
0.06867791,0.7160489,871.21,1416.7989271200004,0.9505291990935802,173,468,1.5874527,-0.008152296,958464,260074.39023900032,45047808,0.07289364
0.06623137,0.70186794,749.2,1408.7700035599999,0.9508643671870232,172,469,1.5313083,-0.0091204215,960512,260632.23733496666,45144064,0.11184805
0.06355826,0.7316427,892.19,1367.0611160499998,0.9452465698122978,172,470,1.5588526,-0.008869667,962560,261188.98298978806,45240320,0.06588272
0.07494637,0.727778,852.7,1476.2257187599998,0.9509488232433796,172,471,1.5583508,-0.009305931,964608,261747.0862762928,45336576,0.08391643
0.057856895,0.74590415,933.44,1550.0392578600004,0.9514487832784653,171,472,1.5747994,-0.009634283,966656,262309.76208233833,45432832,0.09803387
0.052894693,0.70100045,807.73,1658.62412283,0.9513544738292694,173,473,1.5736561,-0.008080945,968704,262864.55718159676,45529088,0.116250604
0.08981043,0.7321362,1035.13,1594.3711504599999,0.7934696972370148,173,474,1.5848321,-0.0057141697,970752,263419.204736948,45625344,0.44652212
0.058212195,0.735845,714.08,1621.0833518899997,0.9491481147706509,174,475,1.5670104,-0.008281536,972800,263971.13842105865,45721600,0.08564737
0.05843495,0.76396537,875.55,1605.79878724,0.8107683658599854,174,476,1.5590241,-0.010463412,974848,264526.40924811363,45817856,0.47716773
0.066765584,0.7405097,754.39,1425.75723769,0.9519753158092499,174,477,1.5846992,-0.008161016,976896,265077.4944906235,45914112,0.08042308
0.064096175,0.7582904,991.36,1472.07097747,0.9524410888552666,174,478,1.5681726,-0.009889756,978944,265628.91950392723,46010368,0.08814302
0.055856105,0.7102596,748.93,1473.1769150899997,0.9646134860813618,172,479,1.5635111,-0.009671247,980992,266185.8752889633,46106624,0.072559156
0.06392703,0.7400396,873.23,1468.9224968900003,0.9536531791090965,173,480,1.5760834,-0.009334839,983040,266741.5943760872,46202880,0.093439415
0.05635556,0.7242094,862.91,1662.5894904999996,0.9594638161361217,173,481,1.5621328,-0.00976916,985088,267296.892786026,46299136,0.08684433
0.07888283,0.71180236,999.27,1639.72733169,0.9449953101575375,174,482,1.5543128,-0.0085653225,987136,267848.3743979931,46395392,0.1085593
0.09363152,0.6885441,767.78,1428.9301272900002,0.9552684910595417,173,483,1.561391,-0.005154435,989184,268404.7583565712,46491648,0.08233524
0.05583333,0.72575474,835.92,1561.16981323,0.8038861900568008,173,484,1.5897005,-0.008209254,991232,268959.0010097027,46587904,0.44054353
